movieId,actorId
4423,10596
4423,10595
4424,314
4424,1033
4424,1032
4424,121
4425,6331
4425,1685
4425,15014
4425,8364
4426,3389
4426,7618
4426,8974
4426,9529
4427,3880
4427,109
4427,8553
4427,7716
4428,6259
4428,14538
4428,6260
4428,13149
4429,2651
4429,2688
4429,2158
4429,2725
4430,873
4430,3814
4430,2909
4430,1238
4431,2315
4431,9093
4431,331
4431,3790
4432,2002
4432,2001
4432,1999
4432,2000
4433,816
4433,686
4433,4465
4433,4576
4434,15360
4434,15359
4434,2022
4434,10703
4435,774
4435,450
4435,12943
4435,5332
4436,233
4436,12305
4436,12366
4436,908
4437,5064
4437,1800
4437,10019
4437,11615
4438,973
4438,9865
4438,7953
4438,831
4439,2366
4439,4822
4439,175
4439,4762
4440,10265
4440,10263
4440,10264
4440,2635
4441,8809
4441,1928
4441,182
4441,10555
4442,6352
4442,995
4442,4945
4442,3950
4443,8058
4443,8059
4443,5796
4443,8060
4444,14205
4444,2346
4444,12670
4444,2057
4445,1121
4445,9802
4445,5295
4445,9591
4446,6691
4446,6692
4446,6693
4446,6694
4447,1407
4447,4100
4447,7071
4447,6828
4448,3338
4448,855
4448,3771
4448,286
4449,3616
4449,7253
4449,3599
4449,5386
4450,352
4450,8650
4450,3803
4450,3525
4451,4388
4451,917
4451,8315
4451,3501
4452,4035
4452,5529
4452,7560
4452,101
4453,464
4453,5346
4453,4554
4453,516
4454,1121
4454,4173
4454,5214
4454,161
4455,5210
4455,4698
4455,4366
4455,3358
4456,3134
4456,2937
4456,3277
4456,5243
4457,8068
4457,677
4457,2817
4457,69
4458,13124
4458,6721
4458,5410
4458,69
4459,5275
4459,5721
4459,288
4459,5647
4460,6125
4460,11262
4460,10790
4460,9252
4461,2721
4461,549
4461,7810
4461,376
4462,12962
4462,3871
4462,11249
4462,15414
4463,1658
4463,10756
4463,7870
4463,2933
4464,2721
4464,384
4464,2815
4464,3113
4465,921
4465,9145
4465,9535
4465,1448
4466,4087
4466,5575
4466,4389
4466,3203
4467,2082
4467,2452
4467,2451
4467,101
4468,3548
4468,5001
4468,14539
4468,13319
4469,4820
4469,3448
4469,11267
4469,13476
4470,1971
4470,1979
4470,773
4470,4910
4471,11484
4471,15095
4471,1273
4471,1598
4472,2380
4472,13959
4472,13240
4472,115
4473,6080
4473,6123
4473,10222
4473,8496
4474,3199
4474,4451
4474,8298
4474,12769
4475,13048
4475,9995
4475,13047
4475,2171
4476,4971
4476,12615
4476,6207
4476,12614
4477,7336
4477,7230
4477,12214
4477,13735
4478,2452
4478,10825
4478,6973
4478,2455
4479,537
4479,4493
4479,4494
4479,4492
4480,199
4480,899
4480,4898
4480,1080
4481,5218
4481,2398
4481,4830
4481,13560
4482,11799
4482,11801
4482,11800
4482,11680
4483,10776
4483,13883
4483,10596
4483,6161
4484,2804
4484,7436
4484,3082
4484,3136
4485,12844
4485,6080
4485,6378
4485,11260
4486,9628
4486,12135
4486,5651
4486,3699
4487,2650
4487,3683
4487,4574
4487,2347
4488,4873
4488,4839
4488,274
4488,3871
4489,7701
4489,2159
4489,269
4489,8650
4490,3356
4490,2653
4490,8776
4490,7756
4491,542
4491,541
4492,1135
4492,8191
4492,705
4492,6455
4493,1694
4493,3284
4493,4537
4493,317
4494,570
4494,9922
4494,1979
4494,9371
4495,5618
4495,3536
4495,8445
4495,1864
4496,3450
4496,500
4496,6823
4496,4495
4497,1940
4497,5076
4497,3535
4497,1485
4498,1940
4498,3848
4498,1882
4498,5915
4499,1891
4499,2798
4499,2195
4499,1841
4500,41
4500,1698
4500,596
4500,5889
4501,5342
4501,12399
4501,12162
4501,15189
4502,76
4502,15128
4502,580
4502,1861
4503,1289
4503,5649
4503,2858
4503,4527
4504,3171
4504,14358
4505,1342
4505,1978
4505,1415
4505,5078
4506,1339
4506,250
4506,376
4506,3393
4507,5873
4507,401
4507,2083
4507,625
4508,6609
4508,1139
4508,4397
4508,3170
4509,8271
4509,7753
4509,8272
4509,1959
4510,5194
4510,13508
4510,24
4510,4163
4511,13117
4511,14696
4511,13115
4511,13116
4512,8165
4512,3364
4512,4768
4512,4537
4513,26
4513,1643
4513,3963
4513,4995
4514,4995
4514,3167
4514,3166
4514,562
4515,1068
4515,1078
4515,1085
4515,2592
4516,2054
4516,1215
4516,3703
4516,3704
4517,12740
4517,51
4517,385
4517,1568
4518,645
4518,4349
4518,338
4518,283
4519,683
4519,3712
4519,1467
4519,109
4520,5184
4520,3056
4520,9297
4520,11101
4521,1881
4521,5183
4521,4345
4521,9591
4522,5057
4522,775
4522,5137
4522,5181
4523,10398
4523,4484
4523,10397
4523,1947
4524,304
4524,3204
4524,121
4524,4270
4525,6244
4525,3692
4525,13252
4525,12386
4526,9004
4526,3537
4526,2385
4526,9114
4527,5039
4527,4658
4527,6719
4527,377
4528,1380
4528,4537
4528,4421
4528,2937
4529,4979
4529,7109
4529,7110
4529,4543
4530,259
4530,5986
4530,1113
4530,3400
4531,3546
4531,449
4531,2458
4531,3590
4532,614
4532,4629
4532,6233
4532,1716
4533,669
4533,3098
4533,7317
4533,4815
4534,4891
4534,4892
4534,4893
4534,4894
4535,4892
4535,2915
4535,4894
4535,7401
4536,14848
4536,14849
4536,14850
4536,6718
4537,1116
4537,3006
4537,519
4537,4112
4538,4854
4538,284
4538,10306
4538,11109
4539,2221
4539,6621
4539,6052
4539,747
4540,70
4540,2566
4540,2651
4540,4118
4541,2689
4541,2730
4541,3882
4541,44
4542,9002
4542,775
4542,371
4542,9003
4543,14144
4543,12651
4543,11507
4543,5852
4544,1063
4544,11653
4544,1064
4544,11652
4545,2777
4545,3133
4545,1380
4545,5151
4546,225
4546,2017
4546,2823
4546,3922
4547,8214
4547,668
4547,283
4547,2074
4548,6648
4548,7746
4548,9588
4548,12327
4549,774
4549,546
4549,3921
4549,2824
4550,5021
4550,4141
4550,1418
4550,2571
4551,10193
4551,10194
4551,7511
4551,10195
4552,11357
4552,15289
4552,15287
4552,15288
4553,3062
4553,3853
4553,1020
4553,4599
4554,1121
4554,8989
4554,9338
4554,9339
4555,1134
4555,5471
4555,9277
4555,8533
4556,2449
4556,6368
4556,6367
4556,6366
4557,1966
4557,8650
4557,647
4557,771
4558,4212
4558,8288
4558,8287
4558,5929
4559,7753
4559,9469
4559,9468
4559,11469
4560,1524
4560,6636
4560,6638
4560,6637
4561,153
4561,917
4561,5946
4561,3962
4562,3840
4562,2090
4562,9620
4562,1463
4563,8554
4563,8556
4563,8555
4563,9058
4564,469
4564,7283
4564,1508
4564,2485
4565,6052
4565,7787
4565,12733
4565,8692
4566,7609
4566,14177
4566,4905
4566,2802
4567,2332
4567,2312
4567,436
4567,2508
4568,1567
4568,3814
4568,3669
4568,5606
4569,8375
4569,4090
4570,7821
4570,1195
4570,308
4570,307
4571,1200
4571,14935
4571,126
4571,3233
4572,11162
4572,2126
4572,12122
4572,9340
4573,7953
4573,3205
4573,7954
4573,5871
4574,1307
4574,10429
4574,487
4574,3752
4575,14390
4575,8788
4575,14629
4575,14628
4576,1127
4576,182
4576,4770
4576,1562
4577,985
4577,1529
4577,2513
4577,681
4578,3870
4578,14293
4578,3394
4578,2888
4579,9481
4579,5341
4579,10136
4579,13210
4580,1831
4580,107
4580,573
4580,356
4581,2866
4581,2223
4581,962
4581,659
4582,3530
4582,874
4582,847
4582,2616
4583,5709
4583,1609
4583,2228
4583,3478
4584,4562
4584,545
4584,14201
4584,9076
4586,11912
4586,1518
4586,7708
4586,9473
4587,700
4587,1726
4587,407
4587,1219
4588,7122
4588,4640
4588,1057
4588,5659
4589,380
4589,1642
4589,1902
4589,1323
4590,239
4590,7584
4590,2227
4590,3790
4591,4591
4591,5551
4591,14877
4591,1583
4592,3302
4592,4439
4592,962
4592,11889
4593,2492
4593,11178
4593,6562
4593,2874
4594,6711
4594,4671
4594,8174
4594,8173
4595,3952
4595,3953
4595,15312
4595,10279
4596,7242
4596,9399
4596,9397
4596,9398
4597,9398
4597,9397
4597,11509
4597,7242
4598,2188
4598,3940
4598,2444
4598,1
4599,2922
4599,11865
4599,6065
4599,10518
4600,807
4600,2323
4600,613
4600,3012
4601,1171
4601,2420
4601,1110
4601,4641
4602,9448
4602,1302
4602,3242
4602,5861
4603,1595
4603,166
4603,12971
4603,13287
4604,2131
4604,5485
4604,885
4604,2544
4605,11928
4605,11927
4605,11930
4605,11929
4606,12319
4606,8211
4606,11834
4606,9644
4607,705
4607,3651
4607,3648
4607,8753
4608,78
4608,1203
4608,1202
4608,70
4609,10170
4609,7159
4609,15142
4609,15104
4610,8
4610,7
4610,1368
4610,6
4611,6994
4611,297
4611,1706
4611,2908
4612,1590
4612,4554
4612,7501
4612,2951
4613,4488
4613,4489
4613,4490
4613,4491
4614,1915
4614,1914
4614,1643
4614,1916
4615,1537
4615,1002
4615,1578
4615,103
4616,3292
4616,3293
4616,3294
4616,1790
4617,2968
4617,2243
4617,5344
4617,2555
4618,469
4618,8095
4618,10649
4618,8368
4619,616
4619,5989
4619,5131
4619,9680
4620,10684
4620,10685
4620,10683
4620,6423
4621,14919
4621,14918
4621,14921
4621,14920
4622,3075
4622,13362
4622,1398
4622,6313
4623,6530
4623,5056
4623,6531
4623,6626
4624,8263
4625,9514
4625,9690
4625,6938
4625,11471
4626,837
4626,9559
4626,5879
4626,259
4627,1586
4627,1952
4627,4763
4627,1127
4628,3456
4628,1847
4628,11520
4628,2112
4629,12759
4629,12760
4629,10660
4629,3395
4630,3055
4630,405
4630,6823
4630,3806
4631,1030
4631,11150
4631,12277
4631,10887
4632,259
4632,6528
4632,3398
4632,5187
4633,8111
4633,61
4633,641
4633,1206
4634,4257
4634,2110
4634,1226
4634,8198
4635,2181
4635,8037
4635,5889
4635,4054
4636,259
4636,1161
4636,9565
4636,2811
4637,7803
4637,6371
4637,5968
4637,11210
4638,1116
4638,69
4638,13467
4638,8522
4639,259
4639,7839
4639,1864
4639,5714
4640,3860
4640,6265
4640,4110
4640,2013
4641,982
4641,1863
4641,7589
4641,7389
4642,13596
4643,6794
4643,1712
4643,1559
4643,121
4644,1147
4644,377
4644,383
4644,117
4645,290
4645,11981
4645,4486
4645,293
4646,1134
4646,4628
4646,925
4646,5805
4647,3535
4647,2800
4647,1652
4647,3536
4648,5088
4648,259
4648,5737
4648,1262
4649,1030
4649,4628
4649,2973
4649,10887
4650,2321
4650,4109
4651,1030
4651,19
4651,10887
4651,10776
4652,1186
4652,2831
4652,3313
4652,1971
4653,614
4653,566
4653,6908
4653,2246
4654,1797
4654,9645
4654,5434
4654,5621
4655,6527
4655,2570
4655,3012
4655,565
4656,7190
4656,900
4656,7548
4656,9035
4657,5826
4657,11476
4657,2955
4657,9232
4658,1367
4658,4135
4658,222
4658,3008
4659,2579
4659,4587
4659,5503
4659,10882
4660,5039
4660,12373
4660,6776
4660,7565
4661,1134
4661,5035
4661,5985
4661,1950
4662,1069
4662,2332
4662,12586
4662,12431
4663,383
4663,3433
4663,12052
4663,336
4664,123
4664,2832
4664,2901
4664,4308
4665,5182
4665,551
4665,1359
4665,5856
4666,1488
4666,405
4666,10415
4666,4312
4667,4947
4667,15347
4667,3033
4667,12304
4668,2
4668,1376
4668,685
4668,4279
4669,870
4669,12492
4669,6434
4669,5649
4670,10540
4670,4583
4670,2822
4670,2606
4671,610
4671,608
4671,607
4671,606
4672,1720
4672,8364
4672,59
4672,546
4673,6661
4673,4193
4673,7348
4673,4670
4674,800
4674,799
4674,802
4674,801
4675,736
4675,259
4675,2574
4675,9531
4676,11758
4676,12575
4676,14968
4676,13633
4677,9262
4677,164
4677,1296
4677,3123
4678,6377
4678,1122
4678,5208
4678,3142
4679,5629
4679,636
4679,599
4679,1368
4680,2367
4680,5223
4680,9139
4680,12173
4681,3848
4681,5421
4681,5305
4681,572
4682,875
4682,2243
4682,4290
4682,2367
4683,5994
4683,1044
4683,1798
4683,1805
4684,995
4684,6994
4684,2285
4684,3057
4685,1626
4685,807
4685,4018
4685,1015
4686,2146
4686,1418
4686,11661
4686,29
4687,2189
4687,5082
4687,5223
4687,2367
4688,2045
4688,3462
4688,1552
4688,1549
4689,119
4689,18
4689,2227
4689,5773
4690,102
4690,2851
4690,354
4690,559
4691,1560
4691,1603
4691,1782
4691,328
4692,6190
4692,1177
4692,1176
4692,1178
4693,52
4693,36
4693,50
4693,51
4694,658
4694,6091
4694,1617
4694,230
4695,1206
4695,500
4695,13768
4695,1138
4696,9093
4696,5251
4696,835
4696,3699
4697,3496
4697,6426
4697,3725
4697,2455
4698,705
4698,1369
4698,765
4698,3554
4699,2070
4699,3881
4699,10999
4699,6506
4700,2804
4700,1061
4700,5068
4700,8709
4701,1296
4701,2064
4701,8401
4701,9515
4702,3609
4702,2662
4702,2047
4702,4192
4703,376
4703,12177
4703,5708
4703,846
4704,912
4704,3705
4704,7292
4704,7293
4705,15061
4705,9272
4705,10941
4705,10942
4706,1057
4706,3534
4706,3533
4706,3532
4707,1483
4707,1482
4707,1485
4707,1484
4708,2376
4708,14553
4708,1676
4708,2538
4709,2913
4709,2182
4709,14197
4709,9240
4710,3470
4710,2799
4710,3005
4710,5937
4711,6655
4711,4364
4711,7283
4711,4362
4712,269
4712,3805
4712,10970
4712,5693
4713,6817
4713,5687
4713,6818
4713,1964
4714,3283
4714,3624
4714,6928
4714,1468
4715,6461
4715,2084
4715,4036
4715,3207
4716,668
4716,8650
4716,5651
4716,3672
4717,2650
4717,15181
4717,1001
4717,7305
4718,38
4718,10849
4718,10848
4718,10850
4719,6231
4719,8651
4719,8652
4719,8653
4720,1510
4720,10517
4720,12169
4720,10623
4721,11401
4721,5691
4721,11402
4721,15020
4722,5057
4722,1864
4722,1946
4722,10201
4723,10283
4723,10282
4723,10281
4723,10280
4724,2790
4724,2792
4724,12646
4724,2791
4725,10331
4725,10333
4725,10038
4725,10332
4726,265
4726,1736
4726,9500
4726,8815
4727,1336
4727,3788
4727,6497
4727,6496
4728,392
4728,896
4728,1456
4728,155
4729,8460
4729,9033
4729,8459
4729,7284
4730,4924
4730,4923
4730,4922
4730,4921
4731,1518
4731,6551
4731,7983
4731,6712
4732,3124
4732,12329
4732,13113
4732,14191
4733,551
4733,9532
4733,3908
4733,9338
4734,1122
4734,1022
4734,11588
4734,2382
4735,5321
4735,2546
4735,3172
4735,874
4736,853
4736,9235
4736,3289
4736,671
4737,565
4737,549
4737,3482
4737,5533
4738,340
4738,14571
4738,2644
4738,9594
4739,11591
4739,10293
4739,11677
4739,5370
4740,10386
4740,12555
4740,12556
4740,4743
4741,2146
4741,2147
4741,2148
4741,896
4742,5119
4742,4843
4742,3039
4742,5050
4743,5210
4743,6286
4743,842
4743,2767
4744,7142
4744,5755
4744,1363
4744,1488
4745,1241
4745,2376
4745,8085
4745,7257
4746,3082
4746,2804
4746,2145
4746,3083
4747,2804
4747,3136
4747,7244
4747,4403
4748,328
4748,2929
4748,1615
4748,4765
4749,2079
4749,2146
4749,3858
4749,973
4750,1007
4750,3203
4750,5774
4750,4620
4751,1836
4751,5444
4751,5475
4751,1835
4752,4986
4752,4985
4752,4984
4752,3605
4753,1127
4753,14607
4753,14605
4753,14606
4754,4114
4754,3885
4754,1610
4754,1207
4755,9788
4755,11624
4755,11623
4755,14783
4756,13064
4756,9785
4756,15089
4756,15090
4757,5300
4757,5301
4757,1436
4757,4366
4758,3871
4758,1822
4758,1138
4758,1539
4759,290
4759,8963
4759,4129
4759,4671
4760,1667
4760,7084
4760,8314
4760,8313
4761,2713
4761,2983
4761,521
4761,4902
4762,311
4762,2056
4762,475
4762,211
4763,4183
4763,8385
4763,6639
4763,5610
4764,853
4764,1685
4764,1957
4764,4851
4765,36
4765,912
4765,914
4765,683
4766,1892
4766,27
4766,1002
4766,4373
4767,386
4767,448
4767,517
4767,514
4768,4561
4768,12630
4768,12788
4768,494
4769,2546
4769,2194
4769,2991
4769,4228
4770,412
4770,7728
4770,7996
4770,4669
4771,7995
4771,7996
4771,7997
4771,412
4772,11614
4772,7997
4772,7996
4772,412
4773,5223
4773,2780
4773,8284
4773,5082
4774,13154
4774,8078
4774,8079
4774,8080
4775,4686
4775,12064
4775,1052
4775,893
4776,2479
4776,1212
4776,6339
4776,1846
4777,6898
4777,6899
4777,6897
4777,6900
4778,2367
4778,1694
4778,4027
4778,6267
4779,1971
4779,1322
4779,8752
4779,4854
4780,11271
4780,1032
4780,6518
4780,1158
4781,8605
4781,1125
4781,5441
4781,10017
4782,4918
4782,78
4782,11984
4782,8210
4783,284
4783,6002
4783,5400
4783,6343
4784,1529
4784,2478
4784,1185
4784,931
4785,896
4785,2198
4785,1069
4785,4759
4786,1086
4786,41
4786,1087
4786,1085
4787,3332
4787,2601
4787,7443
4787,7442
4788,283
4788,821
4788,6440
4788,3976
4789,11143
4789,11144
4789,11142
4790,9413
4790,9411
4790,9412
4790,9414
4791,1825
4791,6635
4791,8364
4791,1821
4792,1238
4792,3876
4792,1509
4792,7283
4793,831
4793,4690
4793,1402
4793,5113
4794,2851
4794,6210
4794,206
4794,6214
4795,1735
4795,1736
4795,1734
4795,1737
4796,39
4796,40
4796,41
4796,42
4797,1316
4797,7783
4797,7782
4797,10988
4798,6043
4798,6044
4798,6045
4798,13905
4799,7392
4799,7393
4799,7390
4799,7391
4800,1206
4800,2808
4800,43
4800,2809
4801,9722
4801,6146
4801,6685
4801,9273
4802,3012
4802,2752
4802,837
4802,2753
4803,2180
4803,10680
4803,12256
4803,4313
4804,14671
4804,5867
4804,14670
4804,12882
4805,1278
4805,8359
4805,11351
4805,8358
4806,2631
4806,2633
4806,2211
4806,2632
4807,5861
4807,11330
4807,1670
4807,11767
4808,4836
4808,7236
4808,84
4808,4910
4809,1200
4809,569
4809,1127
4809,1362
4810,3547
4810,10795
4810,1239
4810,2106
4811,3716
4811,3715
4811,8113
4811,8112
4812,3906
4812,13552
4812,6361
4812,8483
4813,4945
4813,5567
4813,1340
4813,5940
4814,4945
4814,1340
4814,5567
4814,7922
4815,6843
4815,2224
4815,2221
4815,855
4816,680
4816,311
4816,1609
4816,155
4817,312
4817,13550
4817,6919
4817,6918
4818,277
4818,3473
4818,3192
4818,3193
4819,6238
4819,1549
4819,10655
4819,10515
4820,13066
4820,13195
4820,8415
4820,13065
4821,2451
4821,2082
4821,101
4821,2452
4822,69
4822,1380
4822,8194
4822,8195
4823,368
4823,6746
4823,6581
4823,5049
4824,3290
4824,4847
4824,7891
4824,2858
4825,4836
4825,4910
4825,1725
4825,69
4826,9600
4826,6001
4826,4875
4826,4347
4827,69
4827,3470
4827,3004
4827,5082
4828,11538
4828,3180
4828,11010
4828,574
4829,10167
4829,10166
4829,10165
4829,11783
4830,7881
4830,4817
4830,4117
4830,3033
4831,648
4831,10523
4831,407
4831,2799
4832,9012
4832,4875
4832,10682
4832,3988
4833,2684
4833,4316
4833,916
4833,1901
4834,1846
4834,4253
4834,1796
4834,4293
4835,3178
4835,378
4835,582
4835,6776
4836,5268
4836,5155
4836,1049
4836,8989
4837,2
4837,8329
4837,3775
4837,155
4838,4639
4838,5838
4838,6290
4838,5617
4839,265
4839,2326
4839,3310
4839,753
4840,8165
4840,4770
4840,1070
4840,2751
4841,256
4841,8306
4841,907
4841,2158
4842,4584
4842,2531
4842,2164
4842,1713
4843,3894
4843,1482
4843,5145
4843,5146
4844,9390
4844,4212
4844,14528
4844,12186
4845,1015
4845,4478
4845,4996
4845,8366
4846,1367
4846,4385
4846,1401
4846,1916
4847,8508
4847,3689
4847,3688
4847,3690
4848,10542
4848,10543
4848,13998
4848,764
4849,4283
4849,4480
4849,4282
4849,3335
4850,1439
4850,14851
4850,3
4850,1850
4851,6663
4851,6662
4851,6911
4851,6912
4852,855
4852,665
4852,1241
4852,152
4853,8203
4853,6593
4853,8204
4853,3351
4854,52
4854,435
4854,1470
4854,559
4855,58
4855,182
4855,747
4855,59
4856,9036
4856,10927
4856,12351
4856,8021
4857,9852
4857,9851
4857,7591
4857,5080
4858,1200
4858,962
4858,874
4858,71
4859,2489
4859,3600
4859,1700
4859,7269
4860,3338
4860,1071
4860,3643
4860,3642
4861,2730
4861,7600
4861,4199
4861,2046
4862,48
4862,6141
4862,2047
4862,3800
4863,1382
4863,2377
4863,14421
4863,15330
4864,2221
4864,85
4864,1092
4864,582
4865,1675
4865,5595
4865,5614
4865,1725
4866,8722
4866,2070
4866,7696
4866,7697
4867,3936
4867,3934
4867,3935
4867,3937
4868,724
4868,940
4868,3791
4868,15
4869,1069
4869,2845
4869,7032
4869,953
4870,11494
4870,14105
4870,14107
4870,14106
4871,3491
4871,3490
4871,3489
4871,3329
4872,28
4872,4855
4872,1506
4872,4856
4873,10568
4873,830
4873,1128
4873,8190
4874,7916
4874,7917
4874,7915
4874,7914
4875,3011
4875,13766
4875,14896
4875,14895
4876,759
4876,5690
4876,3085
4876,3264
4877,664
4877,85
4877,1137
4877,16
4879,3601
4879,821
4879,1509
4879,55
4880,1595
4880,2183
4880,2177
4880,7215
4881,15389
4881,11836
4881,10938
4882,894
4882,4527
4882,7884
4882,2653
4883,3741
4883,3975
4883,3973
4883,3974
4884,718
4884,1418
4884,1750
4884,1749
4885,8492
4885,3857
4885,8165
4885,899
4886,15151
4886,12800
4886,15082
4887,4031
4887,1550
4887,12590
4887,282
4888,645
4888,48
4888,5813
4888,7499
4889,1831
4889,2571
4889,149
4889,2734
4890,1219
4890,940
4890,1079
4890,3695
4891,1691
4891,1604
4891,1001
4891,665
4892,5789
4892,2051
4892,5334
4892,4637
4893,3527
4893,7809
4893,4039
4893,268
4894,239
4894,4869
4894,4978
4894,5644
4895,3609
4895,1914
4895,2138
4895,446
4896,1978
4896,3548
4896,340
4896,2584
4897,13483
4897,13482
4897,13481
4897,13480
4898,7748
4898,1978
4898,1250
4898,29
4899,1070
4899,4882
4899,3471
4899,1078
4900,2752
4900,1638
4900,8533
4900,2971
4901,477
4901,480
4901,7155
4901,4497
4902,2154
4902,3178
4902,893
4902,1249
4903,4176
4903,3818
4903,1923
4903,3912
4904,2477
4904,5332
4904,4341
4904,774
4905,15213
4905,174
4905,15212
4905,15211
4906,2871
4906,2083
4906,2870
4906,1249
4907,11878
4907,6361
4907,11884
4907,11883
4908,5947
4908,2776
4908,578
4908,3862
4909,19
4909,974
4909,3048
4909,5467
4910,2643
4910,2640
4910,2642
4910,2641
4911,10843
4911,3087
4911,6522
4911,9735
4912,861
4912,860
4912,13255
4912,864
4913,3808
4913,1562
4913,84
4913,734
4914,230
4914,6994
4914,3202
4914,7244
4915,405
4915,5791
4915,2840
4915,29
4916,1116
4916,853
4916,1555
4916,5987
4917,2721
4917,1069
4917,2466
4917,3
4918,1806
4918,3214
4918,328
4918,6064
4919,5791
4919,2819
4919,2547
4919,230
4920,153
4920,4495
4920,4426
4920,157
4921,806
4921,7892
4921,3870
4921,8165
4922,26
4922,304
4922,1434
4922,449
4923,1321
4923,1261
4923,8306
4923,6994
4924,2625
4924,2709
4924,907
4924,2092
4925,3548
4925,2144
4925,1676
4925,29
4926,328
4926,3179
4926,2816
4926,3178
4927,2606
4927,377
4927,1323
4927,4738
4928,26
4928,5216
4928,4805
4928,4467
4929,1184
4929,3796
4929,893
4929,3794
4930,500
4930,3134
4930,1104
4930,6095
4931,7149
4931,4396
4931,8167
4931,5950
4932,6067
4932,912
4932,5524
4932,6784
4933,4764
4933,1069
4933,3417
4933,795
4934,2058
4934,2321
4934,5183
4934,1864
4935,3473
4935,356
4935,5360
4935,4460
4936,2477
4936,932
4936,4838
4936,6348
4937,2
4937,1562
4937,4910
4937,1876
4938,7661
4938,11616
4938,282
4938,410
4939,5225
4939,5227
4939,5226
4939,967
4940,7180
4940,7182
4940,472
4940,7183
4941,6134
4941,15398
4941,6133
4941,1277
4942,175
4942,1705
4942,5656
4942,8613
4943,11086
4943,6022
4943,520
4943,4036
4944,2085
4944,392
4944,599
4944,115
4945,14126
4945,448
4945,3547
4945,12378
4946,10687
4946,10456
4946,10688
4946,10140
4947,8411
4947,8409
4947,8412
4947,8410
4948,8478
4948,3211
4948,160
4948,4760
4949,154
4949,1720
4949,6457
4949,552
4950,6628
4950,1368
4950,7565
4950,7566
4951,8551
4951,6369
4951,1275
4951,1744
4952,3747
4952,3748
4952,3749
4952,3746
4953,1343
4953,1368
4953,1260
4953,853
4954,2455
4954,1455
4954,6932
4954,6931
4955,153
4955,1104
4955,5766
4955,354
4956,9093
4956,2703
4956,1271
4956,152
4957,5131
4957,305
4957,5103
4957,10861
4958,2606
4958,2804
4958,1570
4958,3083
4959,5103
4959,11451
4959,5131
4959,5134
4960,2971
4960,9433
4960,9434
4960,1482
4961,5327
4961,4462
4961,9002
4961,1029
4962,570
4962,1029
4962,2064
4962,1868
4963,8673
4963,8672
4963,8671
4963,8674
4964,981
4964,5141
4964,4153
4964,1121
4965,3012
4965,2243
4965,1882
4965,2127
4966,4195
4966,3086
4966,4197
4966,4196
4967,2210
4967,2211
4967,2212
4967,2209
4968,2060
4968,2061
4968,2058
4968,2059
4969,1398
4969,5823
4969,4599
4969,1460
4970,1007
4970,5499
4970,5500
4970,4983
4971,8294
4971,2457
4971,1931
4971,2813
4972,1134
4972,2755
4972,5153
4972,1161
4973,690
4973,1268
4973,2558
4973,12011
4974,3235
4974,1990
4974,1134
4974,3236
4975,2804
4975,975
4975,3708
4975,3136
4976,13945
4976,3229
4976,2016
4976,3117
4977,1490
4977,8485
4977,3187
4977,2032
4978,3062
4978,3063
4978,3061
4978,2968
4979,981
4979,4154
4979,1296
4979,4153
4980,984
4980,2502
4980,10507
4980,8401
4981,5101
4981,5099
4981,5100
4981,4153
4982,5138
4982,10674
4982,2423
4982,775
4983,1940
4983,775
4983,8754
4983,8533
4984,85
4984,1186
4984,3309
4984,9518
4985,8400
4985,2407
4985,899
4985,384
4986,1940
4986,3848
4986,5916
4986,5915
4987,10053
4987,10770
4987,2933
4987,2620
4988,9188
4988,117
4988,405
4988,1035
4989,12758
4989,13823
4989,12861
4989,3659
4990,4710
4990,6760
4990,1522
4990,6761
4991,412
4991,414
4991,415
4991,413
4992,5104
4992,2474
4992,2475
4992,2473
4993,921
4993,1694
4993,1104
4993,3204
4994,899
4994,4774
4994,1208
4994,1879
4995,10757
4996,187
4996,188
4996,189
4996,190
4997,7307
4997,753
4997,7794
4997,160
4998,14
4998,224
4998,1113
4998,105
4999,224
4999,3005
4999,1775
4999,2008
5000,3479
5000,3870
5000,6890
5000,9459
5001,9579
5001,9926
5001,7993
5001,3871
5002,9346
5002,10773
5002,9993
5003,2321
5003,2696
5003,11369
5003,2847
5004,3274
5004,2218
5004,9282
5004,6238
5005,763
5005,2773
5005,760
5005,2774
5006,2578
5006,8471
5006,1202
5006,6225
5007,2752
5007,1638
5007,6173
5007,9746
5008,4595
5008,5575
5008,2260
5008,4577
5009,117
5009,4898
5009,29
5009,1539
5010,3005
5010,6928
5010,4522
5010,2516
5011,261
5011,1516
5011,810
5011,11316
5012,4366
5012,571
5012,3186
5012,487
5013,4632
5013,10019
5013,2555
5013,10143
5014,2473
5014,2475
5014,2474
5014,11307
5015,3957
5015,3958
5015,2345
5015,3754
5016,1007
5016,698
5016,1006
5016,482
5017,1831
5017,6675
5017,1074
5017,22
5018,655
5018,3221
5018,7949
5018,5393
5019,7133
5019,7715
5019,108
5019,6695
5020,148
5020,1072
5020,2137
5020,1879
5021,1080
5021,885
5021,1956
5021,1186
5022,153
5022,1078
5022,899
5022,1595
5023,541
5023,3913
5023,3587
5023,1916
5024,5397
5024,1418
5024,79
5024,386
5025,887
5025,4854
5025,1069
5025,3791
5026,13227
5026,408
5026,2176
5026,15070
5027,368
5027,2725
5027,461
5027,77
5028,3357
5028,1980
5028,5897
5028,142
5029,8761
5029,3823
5029,11119
5029,8760
5030,680
5030,1549
5030,2771
5030,1039
5031,1706
5031,1707
